,,,," 47,704,781 ", -   ," 3,975,351 "," 10,462,976 "," 28,872,672 "," 20,986,071 "," 8,356,947 "," 22,420,698 "," 15,363,218 "," 27,092,138 "," 882,066 ", -   , -   , -   ,," 32,756,543 "," 33,699,770 ",,,
Location,,,,Populaton,, Clusters' PiN (Number) , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 Admin 1 , Admin 1 P-Code , Admin 2 , Admin 2 P-Code , Total Population , Population Group , Site Management  , Education , Food Security and Livlihoods , Health  , Nutrition , Protection , Shelter NFI  , WASH , RCF , GBV , Mine Action , Child Protection ,Severity, Preliminary PiN , Final PiN with refugee , Evidence & Comments ,,
South Darfur,SD03,As Sunta,SD03156," 10,998 ", Non-displaced , -   ," 1,850 "," 9,348 "," 2,640 "," 2,053 "," 7,699 "," 9,898 "," 9,348 ", -   ,,,,4," 9,898 "," 9,898 ", No ,,
South Darfur,SD03,Kubum,SD03157," 173,599 ", Non-displaced , -   ," 66,821 "," 157,055 "," 41,664 "," 32,408 "," 86,500 "," 105,073 "," 157,055 ", -   ,,,,4," 157,055 "," 157,055 ", Yes ,,
South Darfur,SD03,Rehaid Albirdi,SD03158," 156,839 ", Non-displaced , -   ," 59,536 "," 110,368 "," 18,821 "," 29,279 "," 77,711 "," 68,191 "," 129,800 ", -   ,,,,4," 129,800 "," 129,800 ", No ,,
South Darfur,SD03,Kateila,SD03159," 103,049 ", Non-displaced , -   ," 29,177 "," 95,928 "," 61,829 "," 19,238 "," 51,525 "," 60,617 "," 95,928 ", -   ,,,,4," 95,928 "," 95,928 ", Yes ,,
South Darfur,SD03,Buram,SD03161," 20,931 ", Non-displaced , -   ," 3,949 "," 17,942 "," 5,023 "," 3,907 "," 10,466 "," 18,315 "," 15,822 ", -   ,,,,4," 18,315 "," 18,315 ", No ,,
South Darfur,SD03,Beliel,SD03162," 50,990 ", Non-displaced , -   ," 15,635 "," 30,130 "," 24,151 "," 9,519 "," 25,408 ", -   ," 30,130 ", -   ,,,,4," 30,130 "," 30,130 ", Yes ,,
South Darfur,SD03,Nyala Shimal,SD03164," 35,202 ", Non-displaced , -   ," 10,826 "," 25,053 "," 28,162 "," 6,572 "," 24,641 "," 11,245 "," 27,215 ", -   ,,,,4," 28,162 "," 28,162 ", No ,,
South Darfur,SD03,As Salam - SD,SD03166," 47,632 ", Non-displaced , -   ," 18,806 "," 24,535 "," 36,629 "," 8,893 "," 32,777 "," 14,959 "," 35,724 ", -   ,,,,4," 36,629 "," 36,629 ", No ,,
South Darfur,SD03,Nyala Janoub,SD03167," 42,995 ", Non-displaced , -   ," 14,575 "," 33,188 "," 34,396 "," 8,027 "," 21,498 "," 9,594 "," 36,206 ", -   ,,,,4," 36,206 "," 36,206 ", No ,,
South Darfur,SD03,Damso,SD03172," 140,379 ", Non-displaced , -   ," 14,836 "," 23,836 "," 33,691 "," 26,206 "," 70,190 "," 65,763 "," 70,190 ", -   ,,,,3," 70,190 "," 70,190 ", Yes ,,
West Darfur,SD04,Beida,SD04111, -   , Non-displaced , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,4, -   , -   , No ,,
West Darfur,SD04,Ag Geneina,SD04115, 587 , Non-displaced , -   , 126 , 306 , 256 , 105 , 152 , 73 , 306 , -   ,,,,3, 306 , 306 , Yes ,,
West Darfur,SD04,Foro Baranga,SD04121," 1,232 ", Non-displaced , -   , 459 , 839 , 758 , 222 , 616 , 445 , 839 , -   ,,,,4, 839 , 839 , Yes ,,
West Darfur,SD04,Habila - WD,SD04122, 965 , Non-displaced , -   , 186 , 558 , 716 , 173 , 676 , 563 , 716 , -   ,,,,4, 716 , 716 , Yes ,,
West Darfur,SD04,Jebel Moon,SD04123," 1,234 ", Non-displaced , -   , 332 ," 1,175 ", 987 , 222 , 536 , 360 ," 1,175 ", -   ,,,,4," 1,175 "," 1,175 ", Yes ,,
West Darfur,SD04,Kereneik,SD04125," 2,806 ", Non-displaced , -   , 708 ," 2,393 "," 2,082 ", 505 ," 1,940 "," 1,228 "," 2,393 ", -   ,,,,4," 2,393 "," 2,393 ", Yes ,,
West Darfur,SD04,Kulbus,SD04127, 814 , Non-displaced , -   , 254 , -   , 195 , 147 , 178 , 45 , 564 , -   ,,,,4, 564 , 564 , Yes ,,
West Darfur,SD04,Sirba,SD04134," 1,756 ", Non-displaced , -   , 419 ," 1,516 ", 421 , 316 , 426 , 512 ," 1,516 ", -   ,,,,4," 1,516 "," 1,516 ", Yes ,,
East Darfur,SD05,Adila,SD05139," 208,851 ", Non-displaced , -   ," 62,127 "," 73,620 ", -   ," 38,989 "," 102,595 "," 48,012 "," 102,595 ", -   ,,,,4," 102,595 "," 102,595 ", Yes ,,
East Darfur,SD05,Abu Jabrah,SD05140," 141,237 ", Non-displaced , -   ," 43,201 "," 127,113 "," 64,737 "," 26,366 "," 70,619 "," 110,699 "," 127,113 ", -   ,,,,4," 127,113 "," 127,113 ", Yes ,,
East Darfur,SD05,Ad Du'ayn,SD05142," 63,264 ", Non-displaced , -   ," 19,250 "," 52,465 "," 28,998 "," 11,810 "," 44,285 "," 36,425 "," 45,550 ", -   ,,,,4," 52,465 "," 52,465 ", No ,,
East Darfur,SD05,Shia'ria,SD05148," 137,641 ", Non-displaced , -   ," 28,330 "," 114,490 "," 43,473 "," 25,695 "," 68,821 "," 41,891 "," 122,500 ", -   ,,,,4," 122,500 "," 122,500 ", No ,,
East Darfur,SD05,Al Firdous,SD05152," 170,961 ", Non-displaced , -   ," 5,901 "," 141,282 "," 102,577 "," 31,915 "," 119,673 "," 33,242 "," 141,282 ", -   ,,,,4," 141,282 "," 141,282 ", Yes ,,
East Darfur,SD05,Abu Karinka,SD05155," 272,067 ", Non-displaced , -   ," 87,820 "," 239,419 "," 101,209 "," 50,790 "," 153,115 "," 208,709 "," 239,419 ", -   ,,,,4," 239,419 "," 239,419 ", Yes ,,
East Darfur,SD05,Bahr Al Arab,SD05160," 303,066 ", Non-displaced , -   ," 90,859 "," 254,000 "," 76,373 "," 56,577 "," 205,591 "," 130,243 "," 254,000 ", -   ,,,,4," 254,000 "," 254,000 ", Yes ,,
East Darfur,SD05,Assalaya,SD05163," 236,209 ", Non-displaced , -   ," 73,243 "," 222,036 "," 74,604 "," 44,096 "," 165,346 "," 148,415 "," 222,036 ", -   ,,,,4," 222,036 "," 222,036 ", Yes ,,
East Darfur,SD05,Yassin,SD05165," 105,996 ", Non-displaced , -   ," 30,543 "," 72,172 "," 26,711 "," 19,788 "," 74,197 "," 40,278 "," 74,197 ", -   ,,,,4," 74,197 "," 74,197 ", Yes ,,
Central Darfur,SD06,Azum,SD06110," 8,334 ", Non-displaced , -   ," 3,132 "," 4,814 "," 6,667 "," 1,500 "," 4,167 ", 347 ," 6,667 ", -   ,,,,4," 6,667 "," 6,667 ", Yes ,,
Central Darfur,SD06,Bendasi,SD06112," 34,790 ", Non-displaced , -   ," 12,387 "," 25,328 "," 8,350 "," 6,262 "," 22,879 "," 9,785 "," 30,615 ", -   ,,,,4," 30,615 "," 30,615 ", No ,,
Central Darfur,SD06,Mukjar,SD06130," 16,382 ", Non-displaced , -   ," 4,672 "," 9,578 "," 3,932 "," 2,949 "," 6,768 "," 1,706 "," 9,578 ", -   ,,,,3," 9,578 "," 9,578 ", Yes ,,
Central Darfur,SD06,Gharb Jabal Marrah,SD06131," 36,437 ", Non-displaced , -   ," 13,567 "," 30,731 "," 13,671 "," 6,558 "," 25,506 ", -   ," 29,878 ", -   ,,,,4," 30,731 "," 30,731 ", No ,,
Central Darfur,SD06,Shamal Jabal Marrah,SD06132," 26,654 ", Non-displaced , -   ," 7,738 "," 17,019 "," 16,499 "," 4,798 "," 13,327 ", -   ," 17,019 ", -   ,,,,4," 17,019 "," 17,019 ", Yes ,,
Central Darfur,SD06,Um Dukhun,SD06135," 38,591 ", Non-displaced , -   ," 11,975 "," 19,296 "," 3,922 "," 6,947 "," 27,014 "," 3,216 "," 32,031 ", -   ,,,,4," 32,031 "," 32,031 ", No ,,
Central Darfur,SD06,Wadi Salih,SD06137," 13,901 ", Non-displaced , -   ," 5,752 "," 10,397 "," 11,121 "," 2,502 "," 9,731 "," 2,224 "," 11,121 ", -   ,,,,4," 11,121 "," 11,121 ", Yes ,,
Central Darfur,SD06,Zalingi,SD06138," 34,584 ", Non-displaced , -   ," 11,818 "," 29,555 "," 25,003 "," 6,225 "," 17,292 "," 4,803 "," 30,434 ", -   ,,,,4," 30,434 "," 30,434 ", No ,,
Central Darfur,SD06,Wasat Jabal Marrah,SD06139," 31,516 ", Non-displaced , -   ," 11,179 "," 27,977 "," 9,707 "," 5,673 "," 22,061 ", -   ," 24,267 ", -   ,,,,4," 27,977 "," 27,977 ", No ,,
South Kordofan,SD07,Abu Jubayhah,SD07088," 87,964 ", Non-displaced , -   ," 32,553 "," 69,638 "," 63,594 "," 16,011 "," 61,575 "," 69,638 "," 60,836 ", -   ,,,,3," 69,638 "," 69,638 ", Yes ,,
South Kordofan,SD07,Talawdi,SD07089," 1,557 ", Non-displaced , -   , 177 , 759 , 759 , 283 , 681 , 394 , 560 , -   ,,,,3, 759 , 759 , No ,,
South Kordofan,SD07,Abassiya,SD07090," 27,526 ", Non-displaced , -   ," 10,988 "," 21,823 "," 13,037 "," 5,011 "," 19,268 "," 5,505 "," 5,505 ", -   ,,,,4," 21,823 "," 21,823 ", No ,,
South Kordofan,SD07,Um Durein,SD07091," 71,465 ", Non-displaced , -   ," 13,610 "," 60,130 "," 42,879 "," 13,008 "," 35,733 "," 49,662 "," 55,728 ", -   ,,,,3," 60,130 "," 60,130 ", No ,,
South Kordofan,SD07,Ar Rashad,SD07093," 24,815 ", Non-displaced , -   ," 6,675 "," 19,688 "," 11,753 "," 4,517 "," 17,371 ", -   ," 6,770 ", -   ,,,,3," 19,688 "," 19,688 ", No ,,
South Kordofan,SD07,Al Quoz,SD07094," 58,987 ", Non-displaced , -   ," 11,687 "," 52,947 "," 14,157 "," 10,737 "," 41,291 "," 19,662 "," 49,602 ", -   ,,,,4," 52,947 "," 52,947 ", No ,,
South Kordofan,SD07,Dilling,SD07095," 80,376 ", Non-displaced , -   ," 33,609 "," 75,529 "," 19,290 "," 14,630 "," 56,263 "," 13,978 "," 75,529 ", -   ,,,,5," 75,529 "," 78,150 ", Yes ,,
South Kordofan,SD07,Heiban,SD07096," 137,532 ", Non-displaced , -   ," 45,510 "," 96,272 "," 82,519 "," 25,034 "," 96,272 "," 66,474 "," 59,098 ", -   ,,,,3," 96,272 "," 96,272 ", Yes ,,
South Kordofan,SD07,Ar Reif Ash Shargi,SD07097," 6,353 ", Non-displaced , -   ," 2,149 "," 5,082 "," 5,082 "," 1,156 "," 4,447 "," 5,029 "," 3,851 ", -   ,,,,4," 5,082 "," 5,082 ", Yes ,,
South Kordofan,SD07,Kadugli,SD07098," 11,455 ", Non-displaced , -   ," 4,178 "," 10,310 "," 9,164 "," 2,085 "," 10,310 "," 3,510 "," 10,310 ", -   ,,,,5," 10,310 "," 10,838 ", Yes ,,
South Kordofan,SD07,Al Buram,SD07099," 97,193 ", Non-displaced , -   ," 30,589 "," 87,464 "," 11,663 "," 17,692 "," 68,035 "," 17,819 "," 87,464 ", -   ,,,,4," 87,464 "," 87,464 ", Yes ,,
South Kordofan,SD07,Habila - SK,SD07103," 23,021 ", Non-displaced , -   ," 9,704 "," 22,307 "," 17,083 "," 4,191 "," 15,972 "," 9,682 "," 22,307 ", -   ,,,,5," 22,307 "," 23,021 ", Yes ,,
South Kordofan,SD07,Abu Kershola,SD07104," 29,976 ", Non-displaced , -   ," 11,114 "," 26,787 "," 21,671 "," 5,456 "," 20,983 "," 12,462 "," 26,787 ", -   ,,,,4," 26,787 "," 26,787 ", Yes ,,
South Kordofan,SD07,Al Leri,SD07105," 15,634 ", Non-displaced , -   , 550 ," 9,381 "," 5,341 "," 2,846 "," 7,817 "," 8,143 "," 8,530 ", -   ,,,,3," 9,381 "," 9,381 ", No ,,
South Kordofan,SD07,At Tadamon - SK,SD07106," 42,315 ", Non-displaced , -   ," 13,781 "," 31,736 "," 14,456 "," 7,703 "," 21,144 "," 11,362 "," 32,574 ", -   ,,,,3," 32,574 "," 32,574 ", No ,,
South Kordofan,SD07,Delami,SD07107," 9,719 ", Non-displaced , -   ," 4,014 "," 2,998 "," 2,333 "," 1,769 "," 6,803 "," 3,645 "," 6,803 ", -   ,,,,4," 6,803 "," 6,803 ", Yes ,,
South Kordofan,SD07,Ghadeer,SD07108," 21,757 ", Non-displaced , -   ," 7,439 "," 15,785 "," 7,694 "," 3,961 "," 15,230 "," 18,649 "," 14,142 ", -   ,,,,3," 18,649 "," 18,649 ", No ,,
Blue Nile,SD08,Baw,SD08104, -   , Non-displaced , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,4, -   , -   , No ,,
Blue Nile,SD08,Ed Damazine,SD08105," 184,544 ", Non-displaced , -   ," 55,426 "," 132,946 "," 114,233 "," 32,445 "," 129,181 "," 125,490 "," 119,954 ", -   ,,,,4," 132,946 "," 132,946 ", No ,,
Blue Nile,SD08,Al Kurmuk,SD08106," 77,076 ", Non-displaced , -   ," 14,928 "," 72,451 "," 15,905 "," 13,551 "," 47,727 "," 69,368 "," 72,451 ", -   ,,,,4," 72,451 "," 72,451 ", Yes ,,
Blue Nile,SD08,Ar Rusayris,SD08107," 110,915 ", Non-displaced , -   ," 22,833 "," 97,561 "," 36,198 "," 19,501 ", -   ," 75,624 "," 66,549 ", -   ,,,,3," 97,561 "," 97,561 ", No ,,
Blue Nile,SD08,At Tadamon - BN,SD08108, -   , Non-displaced , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,4, -   , -   , No ,,
Blue Nile,SD08,Geisan,SD08109," 54,213 ", Non-displaced , -   ," 12,126 "," 42,102 "," 37,136 "," 9,531 "," 27,107 "," 33,560 "," 32,528 ", -   ,,,,3," 42,102 "," 42,102 ", No ,,
Blue Nile,SD08,Wad Al Mahi,SD08110," 44,802 ", Non-displaced , -   ," 9,635 "," 23,355 "," 26,881 "," 7,877 "," 31,361 "," 2,466 "," 35,842 ", -   ,,,,4," 35,842 "," 35,842 ", No ,,
White Nile,SD09,Ad Diwaim,SD09044," 480,762 ", Non-displaced , -   ," 152,856 "," 362,928 "," 324,851 "," 88,063 "," 231,617 "," 57,482 "," 217,833 ", -   ,,,,3," 362,928 "," 362,928 ", No ,,
White Nile,SD09,Um Rimta,SD09045," 152,990 ", Non-displaced , -   ," 49,549 "," 115,492 "," 122,392 "," 28,023 "," 45,897 ", -   ," 136,238 ", -   ,,,,4," 136,238 "," 136,238 ", No ,,
White Nile,SD09,Rabak,SD09046," 395,992 ", Non-displaced , -   ," 63,423 "," 214,588 "," 214,588 "," 72,534 "," 116,426 "," 105,598 "," 204,886 ", -   ,,,,3," 214,588 "," 214,588 ", No ,,
White Nile,SD09,Kosti,SD09047," 384,439 ", Non-displaced , -   ," 63,294 "," 220,399 "," 220,399 "," 70,419 "," 115,332 "," 139,487 "," 82,193 ", -   ,,,,3," 220,399 "," 220,399 ", Yes ,,
White Nile,SD09,Tendalti,SD09048," 220,410 ", Non-displaced , -   ," 56,559 "," 152,942 "," 82,698 "," 40,374 "," 66,123 "," 32,561 "," 192,506 ", -   ,,,,3," 192,506 "," 192,506 ", No ,,
White Nile,SD09,As Salam / Ar Rawat,SD09049," 82,641 ", Non-displaced , -   ," 15,711 "," 37,908 "," 51,155 "," 15,137 "," 24,792 "," 69,927 "," 65,344 ", -   ,,,,4," 69,927 "," 69,927 ", No ,,
White Nile,SD09,Al Gitaina,SD09050," 292,692 ", Non-displaced , -   ," 55,506 "," 154,630 "," 154,630 "," 53,613 "," 84,781 ", -   ," 141,136 ", -   ,,,,3," 154,630 "," 154,630 ", No ,,
White Nile,SD09,Aj Jabalain,SD09051," 188,380 ", Non-displaced , -   ," 43,094 "," 136,189 "," 136,189 "," 34,506 "," 94,190 "," 94,190 "," 96,808 ", -   ,,,,4," 136,189 "," 136,189 ", Yes ,,
White Nile,SD09,Guli,SD09052," 229,304 ", Non-displaced , -   ," 8,242 "," 112,387 "," 105,104 "," 42,002 "," 112,387 "," 68,110 ", -   , -   ,,,,3," 112,387 "," 112,387 ", Yes ,,
Red Sea,SD10,Dordieb,SD10063," 75,692 ", Non-displaced , -   ," 1,769 "," 15,139 ", -   ," 11,617 "," 22,708 "," 25,952 "," 54,165 ", -   ,,,,3," 54,165 "," 54,165 ", Yes ,,
Red Sea,SD10,Port Sudan,SD10064," 353,807 ", Non-displaced , -   ," 57,381 "," 106,033 ", -   ," 54,300 "," 106,033 "," 38,249 "," 14,152 ", -   ,,,,3," 106,033 "," 106,033 ", Yes ,,
Red Sea,SD10,Tawkar,SD10065," 209,770 ", Non-displaced , -   ," 58,937 "," 105,703 "," 105,703 "," 32,193 "," 48,089 "," 26,553 "," 105,703 ", -   ,,,,3," 105,703 "," 105,703 ", Yes ,,
Red Sea,SD10,Hala'ib,SD10066," 33,614 ", Non-displaced , -   , -   ," 19,368 "," 15,921 "," 5,159 "," 10,084 "," 15,038 "," 10,404 ", -   ,,,,3," 19,368 "," 19,368 ", No ,,
Red Sea,SD10,Jubayt Elma'aadin,SD10067," 127,571 ", Non-displaced , -   , -   ," 71,963 ", -   ," 19,579 "," 38,271 "," 31,600 "," 63,262 ", -   ,,,,3," 71,963 "," 71,963 ", No ,,
Red Sea,SD10,Sawakin,SD10068," 107,183 ", Non-displaced , -   , -   ," 28,585 "," 32,155 "," 16,449 "," 32,155 ", -   , -   , -   ,,,,3," 32,155 "," 32,155 ", No ,,
Red Sea,SD10,Al Ganab,SD10069," 150,609 ", Non-displaced , -   , -   ," 119,960 ", -   ," 23,114 "," 45,183 "," 106,233 "," 111,737 ", -   ,,,,3," 119,960 "," 119,960 ", No ,,
Red Sea,SD10,Haya,SD10070," 350,635 ", Non-displaced , -   ," 22,233 "," 178,970 ", -   ," 53,813 "," 48,089 "," 178,970 "," 178,970 ", -   ,,,,3," 178,970 "," 178,970 ", Yes ,,
Red Sea,SD10,Sinkat,SD10071," 228,628 ", Non-displaced , -   ," 21,475 "," 48,089 ", -   ," 35,088 "," 48,089 ", -   ," 46,480 ", -   ,,,,3," 48,089 "," 48,089 ", Yes ,,
Red Sea,SD10,Agig,SD10072," 102,454 ", Non-displaced , -   , -   ," 49,259 ", -   ," 15,724 "," 30,736 ", -   ," 49,259 ", -   ,,,,3," 49,259 "," 49,259 ", Yes ,,
Kassala,SD11,Halfa Aj Jadeedah,SD11052," 328,013 ", Non-displaced , -   ," 15,771 "," 148,033 "," 148,033 "," 58,112 "," 98,404 ", -   ," 147,368 ", -   ,,,,3," 148,033 "," 148,033 ", No ,,
Kassala,SD11,Madeinat Kassala,SD11053," 458,604 ", Non-displaced , -   ," 80,625 ", -   ," 216,940 "," 81,248 "," 216,940 ", -   ," 33,019 ", -   ,,,,3," 216,940 "," 216,940 ", Yes ,,
Kassala,SD11,Reifi Gharb Kassala,SD11054," 123,250 ", Non-displaced , -   ," 21,692 "," 92,684 "," 58,771 "," 21,836 "," 36,964 "," 34,179 "," 103,345 ", -   ,,,,3," 103,345 "," 103,345 ", No ,,
Kassala,SD11,Reifi Aroma,SD11055," 149,462 ", Non-displaced , -   , -   ," 30,386 "," 108,054 "," 26,479 "," 44,839 "," 38,098 "," 99,646 ", -   ,,,,3," 108,054 "," 108,054 ", No ,,
Kassala,SD11,Reifi Kassla,SD11056," 197,983 ", Non-displaced , -   ," 30,759 "," 65,196 "," 98,992 "," 35,076 "," 98,992 "," 74,244 "," 44,744 ", -   ,,,,3," 98,992 "," 98,992 ", Yes ,,
Kassala,SD11,Reifi Shamal Ad Delta,SD11057," 49,793 ", Non-displaced , -   , 663 ," 13,762 "," 14,938 "," 8,821 "," 14,938 ", -   ," 14,938 ", -   ,,,,3," 14,938 "," 14,938 ", No ,,
Kassala,SD11,Reifi Hamashkureib,SD11058," 328,160 ", Non-displaced , -   , -   ," 254,389 "," 252,355 "," 58,139 "," 92,165 "," 295,344 "," 295,344 ", -   ,,,,4," 295,344 "," 295,344 ", Yes ,,
Kassala,SD11,Reifi Telkok,SD11059," 345,819 ", Non-displaced , -   ," 63,610 "," 75,907 "," 163,794 "," 61,267 "," 100,122 "," 237,384 "," 237,384 ", -   ,,,,3," 237,384 "," 237,384 ", Yes ,,
Kassala,SD11,Reifi Khashm Elgirba,SD11060," 143,056 ", Non-displaced , -   , -   ," 63,188 "," 71,528 "," 25,344 "," 71,528 "," 1,555 ", -   , -   ,,,,3," 71,528 "," 71,528 ", No ,,
Kassala,SD11,Reifi Wad Elhilaiw,SD11061," 175,000 ", Non-displaced , -   ," 46,935 "," 146,300 "," 140,000 "," 31,004 "," 51,505 "," 14,583 "," 146,300 ", -   ,,,,4," 146,300 "," 146,300 ", Yes ,,
Kassala,SD11,Reifi Nahr Atbara,SD11062," 213,389 ", Non-displaced , -   ," 41,257 ", -   ," 42,336 "," 37,805 "," 42,336 "," 36,581 "," 42,336 ", -   ,,,,3," 42,336 "," 42,336 ", No ,,
Gedaref,SD12,Al Butanah,SD12073," 141,786 ", Non-displaced , -   , -   , -   ," 87,766 "," 25,656 "," 70,893 "," 120,781 "," 120,781 ", -   ,,,,3," 120,781 "," 120,781 ", Yes ,,
Gedaref,SD12,Al Fao,SD12074," 357,843 ", Non-displaced , -   ," 98,592 "," 293,611 "," 164,021 "," 64,750 "," 246,790 "," 193,656 "," 269,849 ", -   ,,,,3," 293,611 "," 293,611 ", No ,,
Gedaref,SD12,Al Fashaga,SD12075," 33,262 ", Non-displaced , -   ," 3,420 "," 21,712 "," 21,712 "," 6,019 "," 9,979 "," 2,376 ", -   , -   ,,,,3," 21,712 "," 21,712 ", Yes ,,
Gedaref,SD12,Al Qureisha,SD12076," 165,659 ", Non-displaced , -   ," 46,783 "," 77,114 ", -   ," 29,975 "," 45,520 "," 6,762 "," 77,114 ", -   ,,,,3," 77,114 "," 77,114 ", Yes ,,
Gedaref,SD12,Basundah,SD12077," 85,798 ", Non-displaced , -   ," 24,340 "," 52,337 ", -   ," 15,524 "," 42,899 "," 52,889 "," 80,195 ", -   ,,,,4," 80,195 "," 80,195 ", Yes ,,
Gedaref,SD12,Al Galabat Al Gharbyah - Kassab,SD12078," 190,170 ", Non-displaced , -   ," 64,069 "," 95,884 "," 71,352 "," 34,410 "," 95,085 "," 37,067 "," 95,884 ", -   ,,,,3," 95,884 "," 95,884 ", Yes ,,
Gedaref,SD12,Gala'a Al Nahal,SD12079," 142,880 ", Non-displaced , -   ," 40,410 "," 98,158 ", -   ," 25,853 "," 100,016 "," 29,767 "," 95,258 ", -   ,,,,3," 100,016 "," 100,016 ", No ,,
Gedaref,SD12,Madeinat Al Gedaref,SD12080," 565,995 ", Non-displaced , -   ," 108,579 "," 395,348 "," 174,326 "," 102,414 "," 168,694 "," 149,822 "," 458,456 ", -   ,,,,3," 458,456 "," 458,456 ", No ,,
Gedaref,SD12,Wasat Al Gedaref,SD12081," 221,207 ", Non-displaced , -   ," 2,686 "," 48,002 "," 66,362 "," 40,026 "," 66,362 ", -   ," 66,362 ", -   ,,,,3," 66,362 "," 66,362 ", Yes ,,
Gedaref,SD12,Al Mafaza,SD12082," 102,260 ", Non-displaced , -   ," 39,399 "," 81,481 "," 36,163 "," 18,504 "," 51,130 "," 67,239 "," 81,409 ", -   ,,,,3," 81,481 "," 81,481 ", No ,,
Gedaref,SD12,Galabat Ash-Shargiah,SD12083," 211,343 ", Non-displaced , -   ," 67,510 "," 99,268 "," 74,739 "," 38,242 "," 63,342 "," 2,201 "," 99,268 ", -   ,,,,3," 99,268 "," 99,268 ", Yes ,,
Gedaref,SD12,Ar Rahad,SD12084," 276,278 ", Non-displaced , -   ," 47,108 "," 158,971 "," 126,635 "," 49,991 "," 45,520 "," 79,975 "," 158,971 ", -   ,,,,3," 158,971 "," 158,971 ", Yes ,,
North Kordofan,SD13,Um Rawaba,SD13023," 571,934 ", Non-displaced , -   ," 123,390 "," 351,281 "," 386,456 "," 105,187 "," 280,965 "," 231,497 "," 361,234 ", -   ,,,,3," 386,456 "," 386,456 ", No ,,
North Kordofan,SD13,Sheikan,SD13024," 843,279 ", Non-displaced , -   ," 301,956 "," 697,476 "," 674,623 "," 155,092 "," 584,917 "," 293,726 "," 507,148 ", -   ,,,,4," 697,476 "," 697,476 ", No ,,
North Kordofan,SD13,Soudari,SD13025," 432,523 ", Non-displaced , -   ," 174,784 "," 210,850 "," 168,892 "," 79,548 "," 210,850 ", -   ," 210,850 ", -   ,,,,3," 210,850 "," 210,850 ", Yes ,,
North Kordofan,SD13,Bara,SD13026," 316,620 ", Non-displaced , -   ," 132,290 "," 190,510 "," 234,948 "," 58,232 "," 284,644 "," 229,926 "," 184,716 ", -   ,,,,4," 284,644 "," 284,644 ", No ,,
North Kordofan,SD13,Gebrat Al Sheikh,SD13027," 359,549 ", Non-displaced , -   ," 120,759 "," 356,421 "," 266,803 "," 66,127 "," 179,504 "," 49,937 "," 356,421 ", -   ,,,,3," 356,421 "," 356,421 ", Yes ,,
North Kordofan,SD13,Um Dam Haj Ahmed,SD13028," 230,298 ", Non-displaced , -   ," 93,473 "," 149,993 "," 166,494 "," 42,355 "," 114,424 ", -   ," 116,623 ", -   ,,,,4," 166,494 "," 166,494 ", No ,,
North Kordofan,SD13,Gharb Bara,SD13029," 295,783 ", Non-displaced , -   ," 123,631 "," 279,900 "," 135,575 "," 54,399 "," 206,028 "," 220,459 "," 279,900 ", -   ,,,,4," 279,900 "," 279,900 ", Yes ,,
North Kordofan,SD13,Ar Rahad,SD13030," 247,447 ", Non-displaced , -   ," 54,787 "," 188,654 "," 190,287 "," 45,509 "," 172,979 "," 58,223 "," 190,287 ", -   ,,,,4," 190,287 "," 190,287 ", Yes ,,
Sennar,SD14,Abu Hujar,SD14037," 178,406 ", Non-displaced , -   ," 67,121 "," 173,000 "," 84,500 "," 32,354 "," 94,099 "," 60,531 "," 173,000 ", -   ,,,,4," 173,000 "," 173,000 ", Yes ,,
Sennar,SD14,Sennar,SD14038," 377,645 ", Non-displaced , -   ," 51,289 "," 173,097 "," 173,097 "," 68,485 "," 105,530 ", -   , -   , -   ,,,,3," 173,097 "," 173,097 ", Yes ,,
Sennar,SD14,Ad Dali,SD14039," 82,650 ", Non-displaced , -   ," 6,305 "," 35,936 ", -   ," 14,989 "," 41,325 ", -   ," 41,325 ", -   ,,,,3," 41,325 "," 41,325 ", Yes ,,
Sennar,SD14,Ad Dinder,SD14040," 262,449 ", Non-displaced , -   ," 33,459 "," 115,363 ", -   ," 47,595 "," 115,363 "," 20,996 ", -   , -   ,,,,3," 115,363 "," 115,363 ", Yes ,,
Sennar,SD14,As Suki,SD14041," 249,788 ", Non-displaced , -   , -   ," 109,058 ", -   ," 45,299 "," 115,363 ", -   , -   , -   ,,,,3," 115,363 "," 115,363 ", No ,,
Sennar,SD14,Sharg Sennar,SD14042," 338,087 ", Non-displaced , -   ," 102,568 "," 102,568 ", -   ," 61,312 ", -   ," 28,174 ", -   , -   ,,,,3," 102,568 "," 102,568 ", Yes ,,
Sennar,SD14,Sinja,SD14043," 185,675 ", Non-displaced , -   ," 45,706 "," 92,838 "," 18,872 "," 33,673 "," 92,838 "," 38,416 ", -   , -   ,,,,3," 92,838 "," 92,838 ", Yes ,,
Aj Jazirah,SD15,Medani Al Kubra,SD15030," 438,841 ", Non-displaced , -   ," 61,613 "," 215,033 "," 325,642 "," 78,636 "," 120,422 "," 84,222 "," 306,574 ", -   ,,,,4," 325,642 "," 325,642 ", No ,,
